
* * * * * * * *
chekc if chang delay /home/myid/jd/jd_signup/api_vender/aikemi
埃可米官方旗舰店
2021.02.02 00:00:00 - 2021.02.28 23:59:59
连续签到7天：10京豆
连续签到14天：10京豆
removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

#移动 jd_OeTNobRVGiNZ 获得奖励: ""5京豆""
#赵 122294312-396444 获得奖励: ""5京豆""
#王 1309893722-164885 获得奖励: ""5京豆""
#肥鹅 jd_4d651d9e48204 获得奖励: ""5京豆""

签到 [海豚传媒自营官方旗舰店] 店铺获得奖励 lzkj_sevenDay_vender/shop_1613703008_9 活动链接
https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=14f003bcc03e444299ad216d4166702d&venderId=1000004641&adsource=tg_xuanFuTuBiao
#赵 122294312-396444 获得奖励: ""30店铺积分""
#王 1309893722-164885 获得奖励: ""30店铺积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""30店铺积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""30店铺积分""

签到 [全友家居生活美学旗舰店] 店铺获得奖励 lzkj_sevenDay_vender/shop_1613703030_19_delay 活动链接
https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=264fae79e2c542a680f6cd6fce002c1e&venderId=646666&adsource=tg_xuanFuTuBiao
#肥鹅 jd_4d651d9e48204 获得奖励: ""50店铺积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""50店铺积分""
#赵 122294312-396444 获得奖励: ""50店铺积分""
#王 1309893722-164885 获得奖励: ""50店铺积分""

签到 [Kendall康度京东自营专区] 店铺获得奖励 lzkj_sevenDay_vender/shop_1613703186_83 活动链接
https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=cd7a717f17914fda93377be959493730&venderId=1000103167&adsource=tg_xuanFuTuBiao
#王 1309893722-164885 获得奖励: ""2京豆""
#肥鹅 jd_4d651d9e48204 获得奖励: ""2京豆""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""2京豆""
#赵 122294312-396444 获得奖励: ""50店铺积分""

签到 [卫仕京东自营官方旗舰店] 店铺获得奖励 lzkj_sevenDay_vender/weishi_delay 活动链接
#王 1309893722-164885 获得奖励: ""20店铺积分""

签到 [初么（chume）京东自营旗舰店] 店铺获得奖励 vender/chume_jifen 活动链接
#赵 122294312-396444 获得奖励: ""10积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10积分""

签到 [费雪京东自营旗舰店] 店铺获得奖励 vender/feixue_jifen 活动链接
#赵 122294312-396444 获得奖励: ""5积分""
#王 1309893722-164885 获得奖励: ""5积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""5积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""5积分""

签到 [实丰文化京东自营旗舰店] 店铺获得奖励 vender/shifengwenhua_jifen 活动链接
#赵 122294312-396444 获得奖励: ""10积分""
#王 1309893722-164885 获得奖励: ""10积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10积分""

签到 [美赞臣京东自营官方旗舰店] 店铺获得奖励 vender/shop_1613046198_4_delay 活动链接
#赵 122294312-396444 获得奖励: ""5积分""
#王 1309893722-164885 获得奖励: ""5积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""5积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""5积分""

签到 [每日鲜语京东自营旗舰店] 店铺获得奖励 vender/shop_1613048969_0_delay 活动链接
#赵 122294312-396444 获得奖励: ""1积分""
#王 1309893722-164885 获得奖励: ""1积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""1积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""1积分""

签到 [完美日记官方旗舰店] 店铺获得奖励 vender/shop_1613052094_7_delay 活动链接
#王 1309893722-164885 获得奖励: ""10积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10积分""
#赵 122294312-396444 获得奖励: ""10积分""

签到 [ZEESEA旗舰店] 店铺获得奖励 vender/shop_1613052102_8_delay 活动链接
#赵 122294312-396444 获得奖励: ""10积分""
#王 1309893722-164885 获得奖励: ""10积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10积分""

签到 [尤妮佳舒蔻京东自营官方旗舰店] 店铺获得奖励 vender/shop_1613052185_19_delay 活动链接
#肥鹅 jd_4d651d9e48204 获得奖励: ""1积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""1积分""
#赵 122294312-396444 获得奖励: ""1积分""
#王 1309893722-164885 获得奖励: ""1积分""

签到 [果倍爽京东自营旗舰店] 店铺获得奖励 vender/shop_1613569734_15_delay 活动链接
#赵 122294312-396444 获得奖励: ""5积分""
#王 1309893722-164885 获得奖励: ""5积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""5积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""5积分""

签到 [Domol京东自营专卖店] 店铺获得奖励 vender/shop_1613569737_25_delay 活动链接
#移动 jd_OeTNobRVGiNZ 获得奖励: ""5积分""
#赵 122294312-396444 获得奖励: ""10积分""
#王 1309893722-164885 获得奖励: ""10积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10积分""

签到 [三草两木Saselomo旗舰店] 店铺获得奖励 vender/shop_1613569742_40_delay 活动链接
#赵 122294312-396444 获得奖励: ""50积分""
#王 1309893722-164885 获得奖励: ""50积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""50积分""

签到 [iQunix京东自营旗舰店] 店铺获得奖励 vender/shop_1613569752_70_delay 活动链接
#赵 122294312-396444 获得奖励: ""10积分""
#王 1309893722-164885 获得奖励: ""10积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10积分""

签到 [WOWO官方旗舰店] 店铺获得奖励 vender/shop_1613569763_104_delay 活动链接
#赵 122294312-396444 获得奖励: ""200积分""
#王 1309893722-164885 获得奖励: ""200积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""200积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10积分""

签到 [金利来男装旗舰店] 店铺获得奖励 vender/shop_1613569820_195_delay 活动链接
#赵 122294312-396444 获得奖励: ""100积分""
#王 1309893722-164885 获得奖励: ""100积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""100积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10积分""

签到 [膳魔师（THERMOS）京东自营旗舰店] 店铺获得奖励 vender/shop_1613569843_224_delay 活动链接
#赵 122294312-396444 获得奖励: ""10积分""
#王 1309893722-164885 获得奖励: ""10积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10积分""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10积分""

签到 [华硕京东自营官方旗舰店] 店铺获得奖励 vender/shop_1613703137_64_delay 活动链接
#移动 jd_OeTNobRVGiNZ 获得奖励: ""1京豆""
#赵 122294312-396444 获得奖励: ""1京豆""
#王 1309893722-164885 获得奖励: ""1京豆""
#肥鹅 jd_4d651d9e48204 获得奖励: ""1京豆""

签到 [6IXTY8IGHT旗舰店] 店铺获得奖励 vender/shop_1613711069_21_delay 活动链接
https://lzkj-isv.isvjcloud.com/sign/signActivity2?activityId=e437aef3d0664f77a3270a83e3e4c7cd&venderId=10278941&adsource=tg_xuanFuTuBiao
#赵 122294312-396444 获得奖励: ""10元优惠券""
#王 1309893722-164885 获得奖励: ""10元优惠券""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10元优惠券""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10元优惠券""

签到 [歌德老酒行精品旗舰店] 店铺获得奖励 vender/shop_1614116065_18_delay 活动链接
https://lzkj-isv.isvjcloud.com/sign/signActivity2?activityId=6311b018ecfa4319b37d0003638468af&venderId=143153&adsource=tg_xuanFuTuBiao
#移动 jd_OeTNobRVGiNZ 获得奖励: ""1积分""
#赵 122294312-396444 获得奖励: ""1积分""

签到 [拉比官方旗舰店] 店铺获得奖励 vender/shop_1614116186_58_delay 活动链接
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10积分""

签到 [惠普京东自营官方旗舰店] 店铺获得奖励 vender/shop_1614116244_76_delay 活动链接
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10积分""

签到 [杨国福旗舰店] 店铺获得奖励 vender/shop_1614116294_94_delay 活动链接
#移动 jd_OeTNobRVGiNZ 获得奖励: ""20积分""

签到 [Mideer弥鹿京东自营官方旗舰店] 店铺获得奖励 vender/shop_1614116376_120_delay 活动链接
#移动 jd_OeTNobRVGiNZ 获得奖励: ""5积分""


h5签到总数 20

显示立即执行的任务
肥鹅 jd_4d651d9e48204|/home/myid/jd/jd_signup/api_vender/aikemi
赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204; 移动 jd_OeTNobRVGiNZ|/home/myid/jd/jd_signup/api_vender/jieyi
移动 jd_OeTNobRVGiNZ|/home/myid/jd/jd_signup/api_vender/shop_1613703000_5
赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204; 移动 jd_OeTNobRVGiNZ|/home/myid/jd/jd_signup/api_vender/sony_01
赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204; 移动 jd_OeTNobRVGiNZ|/home/myid/jd/jd_signup/api_vender/weilunyundong
肥鹅 jd_4d651d9e48204; 赵 122294312-396444; 王 1309893722-164885|/home/myid/jd/jd_signup/api_vender/xingui
肥鹅 jd_4d651d9e48204; 移动 jd_OeTNobRVGiNZ; 赵 122294312-396444; 王 1309893722-164885|/home/myid/jd/jd_signup/vender/shop_1613703013_11
赵 122294312-396444; 肥鹅 jd_4d651d9e48204|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/mengniu
赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204; 移动 jd_OeTNobRVGiNZ|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
王 1309893722-164885; 肥鹅 jd_4d651d9e48204; 移动 jd_OeTNobRVGiNZ; 赵 122294312-396444|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
移动 jd_OeTNobRVGiNZ|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1614116400_126
移动 jd_OeTNobRVGiNZ|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1614116411_129

替换成pt_pin后的任务
config03|/home/myid/jd/jd_signup/api_vender/aikemi
config01|/home/myid/jd/jd_signup/api_vender/jieyi
config02|/home/myid/jd/jd_signup/api_vender/jieyi
config03|/home/myid/jd/jd_signup/api_vender/jieyi
config04|/home/myid/jd/jd_signup/api_vender/jieyi
config04|/home/myid/jd/jd_signup/api_vender/shop_1613703000_5
config01|/home/myid/jd/jd_signup/api_vender/sony_01
config02|/home/myid/jd/jd_signup/api_vender/sony_01
config03|/home/myid/jd/jd_signup/api_vender/sony_01
config04|/home/myid/jd/jd_signup/api_vender/sony_01
config01|/home/myid/jd/jd_signup/api_vender/weilunyundong
config02|/home/myid/jd/jd_signup/api_vender/weilunyundong
config03|/home/myid/jd/jd_signup/api_vender/weilunyundong
config04|/home/myid/jd/jd_signup/api_vender/weilunyundong
config03|/home/myid/jd/jd_signup/api_vender/xingui
config01|/home/myid/jd/jd_signup/api_vender/xingui
config02|/home/myid/jd/jd_signup/api_vender/xingui
config03|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config04|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config01|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config02|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/mengniu
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/mengniu
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
config02|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config02|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config02|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1614116400_126
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1614116411_129

合并后的立即执行的任务
config03|/home/myid/jd/jd_signup/api_vender/aikemi
config01|/home/myid/jd/jd_signup/api_vender/jieyi
config02|/home/myid/jd/jd_signup/api_vender/jieyi
config03|/home/myid/jd/jd_signup/api_vender/jieyi
config04|/home/myid/jd/jd_signup/api_vender/jieyi
config04|/home/myid/jd/jd_signup/api_vender/shop_1613703000_5
config01|/home/myid/jd/jd_signup/api_vender/sony_01
config02|/home/myid/jd/jd_signup/api_vender/sony_01
config03|/home/myid/jd/jd_signup/api_vender/sony_01
config04|/home/myid/jd/jd_signup/api_vender/sony_01
config01|/home/myid/jd/jd_signup/api_vender/weilunyundong
config02|/home/myid/jd/jd_signup/api_vender/weilunyundong
config03|/home/myid/jd/jd_signup/api_vender/weilunyundong
config04|/home/myid/jd/jd_signup/api_vender/weilunyundong
config01|/home/myid/jd/jd_signup/api_vender/xingui
config02|/home/myid/jd/jd_signup/api_vender/xingui
config03|/home/myid/jd/jd_signup/api_vender/xingui
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/mengniu
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/mengniu
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
config02|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config02|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config02|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1614116400_126
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1614116411_129
config01|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config02|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config03|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config04|/home/myid/jd/jd_signup/vender/shop_1613703013_11

延迟执行的任务
config03|/home/myid/jd/jd_signup/api_vender/aikemi
config2|/home/myid/jd/jd_signup/api_vender/aikemi
config|/home/myid/jd/jd_signup/api_vender/aikemi
config01|/home/myid/jd/jd_signup/api_vender/jieyi
config02|/home/myid/jd/jd_signup/api_vender/jieyi
config03|/home/myid/jd/jd_signup/api_vender/jieyi
config04|/home/myid/jd/jd_signup/api_vender/jieyi
config2|/home/myid/jd/jd_signup/api_vender/jieyi
config|/home/myid/jd/jd_signup/api_vender/jieyi
config04|/home/myid/jd/jd_signup/api_vender/shop_1613703000_5
config2|/home/myid/jd/jd_signup/api_vender/shop_1613703000_5
config|/home/myid/jd/jd_signup/api_vender/shop_1613703000_5
config01|/home/myid/jd/jd_signup/api_vender/sony_01
config02|/home/myid/jd/jd_signup/api_vender/sony_01
config03|/home/myid/jd/jd_signup/api_vender/sony_01
config04|/home/myid/jd/jd_signup/api_vender/sony_01
config2|/home/myid/jd/jd_signup/api_vender/sony_01
config|/home/myid/jd/jd_signup/api_vender/sony_01
config01|/home/myid/jd/jd_signup/api_vender/weilunyundong
config02|/home/myid/jd/jd_signup/api_vender/weilunyundong
config03|/home/myid/jd/jd_signup/api_vender/weilunyundong
config04|/home/myid/jd/jd_signup/api_vender/weilunyundong
config2|/home/myid/jd/jd_signup/api_vender/weilunyundong
config|/home/myid/jd/jd_signup/api_vender/weilunyundong
config01|/home/myid/jd/jd_signup/api_vender/xingui
config02|/home/myid/jd/jd_signup/api_vender/xingui
config03|/home/myid/jd/jd_signup/api_vender/xingui
config2|/home/myid/jd/jd_signup/api_vender/xingui
config|/home/myid/jd/jd_signup/api_vender/xingui
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/mengniu
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/mengniu
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
config02|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613569768_117
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config02|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703008_9
config01|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config02|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config03|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1613703186_83
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1614116400_126
config04|/home/myid/jd/jd_signup/lzkj_sevenDay_vender/shop_1614116411_129
config01|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config02|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config03|/home/myid/jd/jd_signup/vender/shop_1613703013_11
config04|/home/myid/jd/jd_signup/vender/shop_1613703013_11
show run_shell.sh
if [ "$2" = "precise" ]; then
	next_day=$(date -d next-day +%Y-%m-%d)
	date_0_f=$(date -d "$next_day 00:00:00" +%s)
	d=$(date -d @$date_0_f +"%Y%m%d_%H:%M:%S %s")
	echo "$(date +"%x %X %N %s") $d 时间未到"
	for j in $(seq 1 240); do
		if [ $(date '+%s') -ge $date_0_f ]; then
			echo "$(date +"%x %X %N %s") $d 时间到"
			break
		else
			sleep 0.5
			#echo "$(date +"%x %X %N %s") sleep 0.5 继续等待"
		fi
	done
	unset date_0_f
fi
log_f=$(date +"%Y%m%d_%H%M%S_%N")
show run_shell_delay.sh
log_f=$(date +"%Y%m%d_%H%M%S_%N")
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/aikemi_delay 40 > /home/myid/jd/jd_signup/log/delay/config_aikemi_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/aikemi_delay 45 > /home/myid/jd/jd_signup/log/delay/config2_aikemi_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/hayao_delay 5 > /home/myid/jd/jd_signup/log/delay/config_hayao_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/hayao_delay 10 > /home/myid/jd/jd_signup/log/delay/config2_hayao_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/jieyi_delay 15 > /home/myid/jd/jd_signup/log/delay/config_jieyi_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/jieyi_delay 20 > /home/myid/jd/jd_signup/log/delay/config2_jieyi_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/miyuan_delay 25 > /home/myid/jd/jd_signup/log/delay/config_miyuan_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/miyuan_delay 30 > /home/myid/jd/jd_signup/log/delay/config2_miyuan_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/pansheng_03_delay 35 > /home/myid/jd/jd_signup/log/delay/config_pansheng_03_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/pansheng_03_delay 40 > /home/myid/jd/jd_signup/log/delay/config2_pansheng_03_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/shop_1613567513_20_delay 45 > /home/myid/jd/jd_signup/log/delay/config_shop_1613567513_20_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/shop_1613567513_20_delay 5 > /home/myid/jd/jd_signup/log/delay/config2_shop_1613567513_20_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/shop_1613569733_13_delay 10 > /home/myid/jd/jd_signup/log/delay/config_shop_1613569733_13_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/shop_1613569733_13_delay 15 > /home/myid/jd/jd_signup/log/delay/config2_shop_1613569733_13_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/shop_1613569746_51_delay 20 > /home/myid/jd/jd_signup/log/delay/config_shop_1613569746_51_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/shop_1613569746_51_delay 25 > /home/myid/jd/jd_signup/log/delay/config2_shop_1613569746_51_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/shop_1613569767_116_delay 30 > /home/myid/jd/jd_signup/log/delay/config_shop_1613569767_116_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/shop_1613569767_116_delay 35 > /home/myid/jd/jd_signup/log/delay/config2_shop_1613569767_116_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/shop_1613569771_127_delay 40 > /home/myid/jd/jd_signup/log/delay/config_shop_1613569771_127_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/shop_1613569771_127_delay 45 > /home/myid/jd/jd_signup/log/delay/config2_shop_1613569771_127_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/shop_1613569789_154_delay 5 > /home/myid/jd/jd_signup/log/delay/config_shop_1613569789_154_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/shop_1613569789_154_delay 10 > /home/myid/jd/jd_signup/log/delay/config2_shop_1613569789_154_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/shop_1613703000_5_delay 15 > /home/myid/jd/jd_signup/log/delay/config_shop_1613703000_5_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/shop_1613703000_5_delay 20 > /home/myid/jd/jd_signup/log/delay/config2_shop_1613703000_5_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/shop_1613711018_1_delay 25 > /home/myid/jd/jd_signup/log/delay/config_shop_1613711018_1_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/shop_1613711018_1_delay 30 > /home/myid/jd/jd_signup/log/delay/config2_shop_1613711018_1_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/sony_01_delay 35 > /home/myid/jd/jd_signup/log/delay/config_sony_01_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/sony_01_delay 40 > /home/myid/jd/jd_signup/log/delay/config2_sony_01_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/taifugao_delay 45 > /home/myid/jd/jd_signup/log/delay/config_taifugao_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config2 /home/myid/jd/jd_signup/api_vender/taifugao_delay 5 > /home/myid/jd/jd_signup/log/delay/config2_taifugao_delay_${log_f}.log 2>&1
sleep 1
bash /home/myid/jd/jd_signup/api_m_jd_com.sh /home/myid/jd/jd_signup/config /home/myid/jd/jd_signup/api_vender/tianrun_02_delay 10 > /home/myid/jd/jd_signup/log/delay/config_tianrun_02_delay_${log_f}.log 2>&1
sleep 1
